year,language,conspect1,conspect2,conspect3,genre_1,genre_1_count,genre_2,genre_2_count,genre_3,genre_3_count,genre_4,genre_4_count,genre_5,genre_5_count
2022,fre,7,8,4,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,fre,7,8,,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,fre,7,,,fotografické publikace,4,obrazové publikace,4,informační publikace,1,příručky,1,pojednání,1
2022,fre,8,1,1,pracovní sešity,3,"jazykové učebnice, texty, příručky (A)",3,učebnice vysokých škol,2,učebnice středních škol,2,učebnice,2
2022,fre,8,1,,pracovní sešity,3,"jazykové učebnice, texty, příručky (A)",3,učebnice vysokých škol,2,učebnice středních škol,2,učebnice,2
2022,fre,8,2,1,česká poezie,3,francouzsky psaná poezie,2,francouzská poezie,1,české povídky,1,antologie,1
2022,fre,8,2,,česká poezie,3,francouzsky psaná poezie,2,francouzská poezie,1,české povídky,1,antologie,1
2022,fre,8,,,pracovní sešity,4,česká poezie,3,"jazykové učebnice, texty, příručky (A)",3,učebnice vysokých škol,2,francouzsky psaná poezie,2
2022,fre,9,0,2,sborníky,1,jubilejní publikace,1,,0,,0,,0
2022,fre,9,0,4,přehledy,1,fotografické publikace,1,,0,,0,,0
2022,fre,9,0,,sborníky,1,jubilejní publikace,1,přehledy,1,fotografické publikace,1,,0
2022,fre,9,,,sborníky,1,jubilejní publikace,1,přehledy,1,fotografické publikace,1,,0
2022,ger,0,0,4,příručky,1,informační publikace,1,,0,,0,,0
2022,ger,0,0,,příručky,1,informační publikace,1,,0,,0,,0
2022,ger,0,2,6,eseje,1,dvojjazyčná vydání,1,,0,,0,,0
2022,ger,0,2,,eseje,1,dvojjazyčná vydání,1,,0,,0,,0
2022,ger,0,6,1,jubilejní publikace,1,fotografické publikace,1,,0,,0,,0
2022,ger,0,6,,jubilejní publikace,1,fotografické publikace,1,,0,,0,,0
2022,ger,0,7,0,katalogy výstav,1,kritická vydání,1,,0,,0,,0
2022,ger,0,7,,katalogy výstav,1,kritická vydání,1,,0,,0,,0
2022,ger,0,9,,monografie,2,katalogy,1,rejstříky,1,obrazové publikace,1,,0
2022,ger,0,,,monografie,2,katalogy,1,rejstříky,1,příručky,1,katalogy výstav,1
2022,ger,1,0,1,texty,1,sebrané spisy,1,komentovaná vydání,1,,0,,0
2022,ger,1,0,,texty,1,sebrané spisy,1,komentovaná vydání,1,,0,,0
2022,ger,1,,,texty,1,sebrané spisy,1,komentovaná vydání,1,,0,,0
2022,ger,2,7,1,sborníky konferencí,1,jubilejní publikace,1,,0,,0,,0
2022,ger,2,7,5,průvodce,1,fotografické publikace,1,,0,,0,,0
2022,ger,2,7,7,katalogy výstav,1,jubilejní publikace,1,,0,,0,,0
2022,ger,2,7,,jubilejní publikace,2,průvodce,1,fotografické publikace,1,katalogy výstav,1,sborníky konferencí,1
2022,ger,2,,,jubilejní publikace,2,průvodce,1,fotografické publikace,1,katalogy výstav,1,sborníky konferencí,1
2022,ger,3,1,6,studie,1,rozhovory,1,sborníky konferencí,1,,0,,0
2022,ger,3,1,,studie,1,rozhovory,1,sborníky konferencí,1,,0,,0
2022,ger,3,2,3,autobiografické vzpomínky,1,,0,,0,,0,,0
2022,ger,3,2,7,kolektivní monografie,1,rozhovory,1,vzpomínky,1,sborníky,1,jubilejní publikace,1
2022,ger,3,2,8,sborníky,1,,0,,0,,0,,0
2022,ger,3,2,9,sborníky,1,jubilejní publikace,1,,0,,0,,0
2022,ger,3,2,,sborníky,3,jubilejní publikace,2,autobiografické vzpomínky,1,kolektivní monografie,1,rozhovory,1
2022,ger,3,3,8,monografie,1,kolektivní monografie,1,,0,,0,,0
2022,ger,3,3,,monografie,1,kolektivní monografie,1,,0,,0,,0
2022,ger,3,5,0,kolektivní monografie,1,,0,,0,,0,,0
2022,ger,3,5,5,literatura faktu,4,autobiografické vzpomínky,2,fotografické publikace,2,monografie,2,dokumenty,1
2022,ger,3,5,,literatura faktu,4,autobiografické vzpomínky,2,fotografické publikace,2,monografie,2,kolektivní monografie,1
2022,ger,3,7,3,almanachy,1,jubilejní publikace,1,,0,,0,,0
2022,ger,3,7,6,pracovní listy,2,metodické příručky,2,,0,,0,,0
2022,ger,3,7,7,kolektivní monografie,1,,0,,0,,0,,0
2022,ger,3,7,8,projevy,1,sborníky,1,medailony,1,jubilejní publikace,1,kolektivní monografie,1
2022,ger,3,7,,kolektivní monografie,3,pracovní listy,2,metodické příručky,2,sborníky,2,jubilejní publikace,2
2022,ger,3,9,3,kolektivní monografie,1,,0,,0,,0,,0
2022,ger,3,9,8,populárně-naučné publikace,1,publikace pro děti,1,,0,,0,,0
2022,ger,3,9,,populárně-naučné publikace,1,publikace pro děti,1,kolektivní monografie,1,,0,,0
2022,ger,3,,,kolektivní monografie,7,sborníky,5,literatura faktu,4,jubilejní publikace,4,autobiografické vzpomínky,3
2022,ger,5,0,2,dvojjazyčné překladové slovníky,1,terminologické slovníky,1,,0,,0,,0
2022,ger,5,0,,dvojjazyčné překladové slovníky,1,terminologické slovníky,1,,0,,0,,0
2022,ger,5,5,,populárně-naučné publikace,1,,0,,0,,0,,0
2022,ger,5,7,5,přehledy,1,katalogy výstav,1,naučné komiksy,1,publikace pro děti,1,kolektivní monografie,1
2022,ger,5,7,,přehledy,1,katalogy výstav,1,naučné komiksy,1,publikace pro děti,1,kolektivní monografie,1
2022,ger,5,8,,kolektivní monografie,1,,0,,0,,0,,0
2022,ger,5,,,kolektivní monografie,2,přehledy,1,populárně-naučné publikace,1,katalogy výstav,1,naučné komiksy,1
2022,ger,6,2,2,studie,1,,0,,0,,0,,0
2022,ger,6,2,8,monografie,1,,0,,0,,0,,0
2022,ger,6,2,,monografie,1,studie,1,,0,,0,,0
2022,ger,6,3,0,fotografické publikace,1,příručky,1,vícejazyčné překladové slovníky,1,terminologické slovníky,1,,0
2022,ger,6,3,1,sborníky konferencí,1,abstrakta,1,kolektivní monografie,1,,0,,0
2022,ger,6,3,6,terminologické slovníky,1,dvojjazyčné překladové slovníky,1,CD-ROM,1,zprávy,1,,0
2022,ger,6,3,9,terminologické slovníky,1,dvojjazyčné překladové slovníky,1,CD-ROM,1,,0,,0
2022,ger,6,3,,terminologické slovníky,3,dvojjazyčné překladové slovníky,2,CD-ROM,2,sborníky konferencí,1,abstrakta,1
2022,ger,6,4,1,kuchařské recepty,1,populárně-naučné publikace,1,,0,,0,,0
2022,ger,6,4,,kuchařské recepty,1,populárně-naučné publikace,1,,0,,0,,0
2022,ger,6,5,6,sborníky,1,,0,,0,,0,,0
2022,ger,6,5,8,projevy,1,,0,,0,,0,,0
2022,ger,6,5,,projevy,1,sborníky,1,,0,,0,,0
2022,ger,6,6,6,monografie,1,jubilejní publikace,1,,0,,0,,0
2022,ger,6,6,,monografie,1,jubilejní publikace,1,,0,,0,,0
2022,ger,6,7,6,kolektivní monografie,1,,0,,0,,0,,0
2022,ger,6,7,,kolektivní monografie,1,,0,,0,,0,,0
2022,ger,6,,,terminologické slovníky,3,dvojjazyčné překladové slovníky,2,CD-ROM,2,kolektivní monografie,2,monografie,2
2022,ger,7,1,2,katalogy výstav,1,sborníky konferencí,1,,0,,0,,0
2022,ger,7,1,,katalogy výstav,1,sborníky konferencí,1,metodické příručky,1,kolektivní monografie,1,,0
2022,ger,7,2,7,monografie,1,,0,,0,,0,,0
2022,ger,7,2,,informační publikace,3,fotografické publikace,2,kolektivní monografie,2,přehledy,1,monografie,1
2022,ger,7,3,,katalogy,2,příručky,1,obrazové publikace,1,,0,,0
2022,ger,7,4,1,historické komiksy,3,publikace pro děti,2,biografické komiksy,1,,0,,0
2022,ger,7,4,,historické komiksy,3,publikace pro děti,2,sborníky konferencí,2,biografické komiksy,1,průvodce,1
2022,ger,7,5,,obrazové publikace,2,katalogy výstav,1,,0,,0,,0
2022,ger,7,7,,fotografické publikace,3,,0,,0,,0,,0
2022,ger,7,8,0,komentovaná vydání,2,prameny,2,korespondence,1,monografie,1,deníky,1
2022,ger,7,8,2,monografie,1,,0,,0,,0,,0
2022,ger,7,8,4,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,ger,7,8,,komentovaná vydání,3,monografie,2,prameny,2,korespondence,1,deníky,1
2022,ger,7,,,fotografické publikace,6,monografie,3,katalogy,3,komentovaná vydání,3,historické komiksy,3
2022,ger,8,0,,kolektivní monografie,1,,0,,0,,0,,0
2022,ger,8,1,1,dvojjazyčná vydání,3,učební texty,2,"jazykové učebnice, texty, příručky (A)",2,učebnice,2,"jazykové učebnice, texty, příručky (B)",2
2022,ger,8,1,,dvojjazyčné překladové slovníky,4,dvojjazyčná vydání,3,učební texty,2,"jazykové učebnice, texty, příručky (A)",2,učebnice,2
2022,ger,8,2,1,dvojjazyčná vydání,6,česká poezie,5,výbory,3,německá poezie,2,české povídky,2
2022,ger,8,2,9,texty,1,eseje,1,antologie,1,,0,,0
2022,ger,8,2,,dvojjazyčná vydání,6,česká poezie,5,výbory,3,německá poezie,2,české povídky,2
2022,ger,8,,,dvojjazyčná vydání,9,česká poezie,5,dvojjazyčné překladové slovníky,4,výbory,3,publikace pro děti,3
2022,ger,9,0,2,katalogy,1,kolektivní monografie,1,katalogy výstav,1,sborníky,1,jubilejní publikace,1
2022,ger,9,0,3,přehledy,1,obrazové publikace,1,,0,,0,,0
2022,ger,9,0,4,informační publikace,1,kolektivní monografie,1,příručky,1,přehledy,1,fotografické publikace,1
2022,ger,9,0,8,fotografické publikace,4,přehledy,1,,0,,0,,0
2022,ger,9,0,,fotografické publikace,5,přehledy,3,kolektivní monografie,2,informační publikace,1,obrazové publikace,1
2022,ger,9,1,3,fotografické publikace,11,turistické průvodce,2,průvodce,2,jubilejní publikace,1,studie,1
2022,ger,9,1,,fotografické publikace,12,turistické průvodce,2,průvodce,2,vzpomínky,1,jubilejní publikace,1
2022,ger,9,2,9,sborníky konferencí,1,medailony,1,,0,,0,,0
2022,ger,9,2,,sborníky konferencí,1,medailony,1,,0,,0,,0
2022,ger,9,3,0,prameny,1,,0,,0,,0,,0
2022,ger,9,3,9,metodické příručky,1,,0,,0,,0,,0
2022,ger,9,3,,prameny,1,metodické příručky,1,,0,,0,,0
2022,ger,9,4,4,vzpomínky,2,informační publikace,2,prameny,2,historické komiksy,1,naučné komiksy,1
2022,ger,9,4,,vzpomínky,2,informační publikace,2,prameny,2,historické komiksy,1,naučné komiksy,1
2022,ger,9,,,fotografické publikace,17,přehledy,4,informační publikace,3,vzpomínky,3,jubilejní publikace,3
2022,grc,1,4,3,projevy,1,dvojjazyčná vydání,1,komentovaná vydání,1,studie,1,,0
2022,grc,1,4,,projevy,1,dvojjazyčná vydání,1,komentovaná vydání,1,studie,1,,0
2022,grc,1,,,projevy,1,dvojjazyčná vydání,1,komentovaná vydání,1,studie,1,,0
2022,grc,2,7,1,homilie,1,komentovaná vydání,1,dvojjazyčná vydání,1,monografie,1,,0
2022,grc,2,7,,homilie,1,komentovaná vydání,1,dvojjazyčná vydání,1,monografie,1,,0
2022,grc,2,,,homilie,1,komentovaná vydání,1,dvojjazyčná vydání,1,monografie,1,,0
2022,gre,8,1,,příručky,1,frazeologické slovníky,1,dvojjazyčné překladové slovníky,1,,0,,0
2022,gre,8,,,příručky,1,frazeologické slovníky,1,dvojjazyčné překladové slovníky,1,,0,,0
2022,heb,2,2,3,dvojjazyčná vydání,2,náboženské texty,1,náboženská poezie,1,komentovaná vydání,1,monografie,1
2022,heb,2,2,,dvojjazyčná vydání,2,náboženské texty,1,náboženská poezie,1,komentovaná vydání,1,monografie,1
2022,heb,2,6,,modlitby,1,dvojjazyčná vydání,1,komentovaná vydání,1,,0,,0
2022,heb,2,,,dvojjazyčná vydání,3,komentovaná vydání,2,náboženské texty,1,náboženská poezie,1,modlitby,1
2022,heb,3,5,0,kolektivní monografie,1,,0,,0,,0,,0
2022,heb,3,5,,kolektivní monografie,1,,0,,0,,0,,0
2022,heb,3,,,kolektivní monografie,1,,0,,0,,0,,0
2022,heb,8,1,1,učebnice,2,"jazykové učebnice, texty, příručky (A-C)",1,zápisníky,1,,0,,0
2022,heb,8,1,,učebnice,2,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,"jazykové učebnice, texty, příručky (A-C)",1,zápisníky,1
2022,heb,8,,,učebnice,2,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,"jazykové učebnice, texty, příručky (A-C)",1,zápisníky,1
2022,hin,7,9,6,příručky,1,,0,,0,,0,,0
2022,hin,7,9,,příručky,1,,0,,0,,0,,0
2022,hin,7,,,příručky,1,,0,,0,,0,,0
2022,hrv,1,3,3,úvahy,1,příběhy,1,,0,,0,,0
2022,hrv,1,3,,úvahy,1,příběhy,1,,0,,0,,0
2022,hrv,1,,,úvahy,1,příběhy,1,,0,,0,,0
2022,hrv,3,2,7,prameny,1,dokumenty,1,komentovaná vydání,1,,0,,0
2022,hrv,3,2,,prameny,1,dokumenty,1,komentovaná vydání,1,,0,,0
2022,hrv,3,,,prameny,1,dokumenty,1,komentovaná vydání,1,,0,,0
2022,hrv,5,6,,interaktivní mluvící knihy,1,leporela,1,publikace pro děti,1,,0,,0
2022,hrv,5,,,interaktivní mluvící knihy,1,leporela,1,publikace pro děti,1,,0,,0
2022,hrv,6,1,2,interaktivní mluvící knihy,1,leporela,1,publikace pro děti,1,,0,,0
2022,hrv,6,1,,interaktivní mluvící knihy,1,leporela,1,publikace pro děti,1,,0,,0
2022,hrv,6,,,interaktivní mluvící knihy,1,leporela,1,publikace pro děti,1,,0,,0
2022,hrv,8,1,1,učebnice,1,"jazykové učebnice, texty, příručky (A-C)",1,,0,,0,,0
2022,hrv,8,1,,dvojjazyčné překladové slovníky,2,monografie,2,příručky,1,obrazové slovníky,1,učebnice,1
2022,hrv,8,2,1,chorvatská poezie,1,poezie v próze,1,,0,,0,,0
2022,hrv,8,2,,chorvatská poezie,1,poezie v próze,1,,0,,0,,0
2022,hrv,8,,,dvojjazyčné překladové slovníky,2,monografie,2,příručky,1,obrazové slovníky,1,chorvatská poezie,1
2022,hun,1,3,3,příručky,2,vykládací karty,2,,0,,0,,0
2022,hun,1,3,,příručky,2,vykládací karty,2,,0,,0,,0
2022,hun,1,,,příručky,2,vykládací karty,2,,0,,0,,0
2022,hun,3,1,6,sborníky,1,jubilejní publikace,1,,0,,0,,0
2022,hun,3,1,,sborníky,1,jubilejní publikace,1,,0,,0,,0
2022,hun,3,,,sborníky,1,jubilejní publikace,1,,0,,0,,0
2022,hun,5,6,,leporela,2,publikace pro děti,2,interaktivní mluvící knihy,1,,0,,0
2022,hun,5,,,leporela,2,publikace pro děti,2,interaktivní mluvící knihy,1,,0,,0
2022,hun,6,3,1,leporela,1,publikace pro děti,1,,0,,0,,0
2022,hun,6,3,,leporela,1,publikace pro děti,1,,0,,0,,0
2022,hun,6,5,6,leporela,1,publikace pro děti,1,,0,,0,,0
2022,hun,6,5,,leporela,1,publikace pro děti,1,,0,,0,,0
2022,hun,6,,,leporela,2,publikace pro děti,2,,0,,0,,0
2022,hun,8,1,1,učebnice vysokých škol,2,,0,,0,,0,,0
2022,hun,8,1,,učebnice vysokých škol,2,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,,0,,0
2022,hun,8,,,učebnice vysokých škol,2,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,,0,,0
2022,hun,9,0,8,fotografické publikace,1,jubilejní publikace,1,,0,,0,,0
2022,hun,9,0,,fotografické publikace,1,jubilejní publikace,1,,0,,0,,0
2022,hun,9,,,fotografické publikace,1,jubilejní publikace,1,,0,,0,,0
2022,ice,2,5,,pojednání,1,,0,,0,,0,,0
2022,ice,2,,,pojednání,1,,0,,0,,0,,0
2022,ind,8,2,1,česká poezie,1,české prózy,1,fejetony,1,dvojjazyčná vydání,1,,0
2022,ind,8,2,,česká poezie,1,české prózy,1,fejetony,1,dvojjazyčná vydání,1,,0
2022,ind,8,,,česká poezie,1,české prózy,1,fejetony,1,dvojjazyčná vydání,1,,0
2022,ita,3,1,6,pojednání,1,,0,,0,,0,,0
2022,ita,3,1,,pojednání,1,,0,,0,,0,,0
2022,ita,3,2,1,studie,1,,0,,0,,0,,0
2022,ita,3,2,3,biografické komiksy,1,dvojjazyčná vydání,1,monografie,1,,0,,0
2022,ita,3,2,9,biografické příběhy,2,,0,,0,,0,,0
2022,ita,3,2,,biografické příběhy,2,biografické komiksy,1,dvojjazyčná vydání,1,monografie,1,studie,1
2022,ita,3,4,2,populárně-naučné publikace,1,,0,,0,,0,,0
2022,ita,3,4,,populárně-naučné publikace,1,,0,,0,,0,,0
2022,ita,3,,,biografické příběhy,2,biografické komiksy,1,dvojjazyčná vydání,1,pojednání,1,populárně-naučné publikace,1
2022,ita,6,4,1,kuchařské recepty,1,populárně-naučné publikace,1,,0,,0,,0
2022,ita,6,4,,kuchařské recepty,1,populárně-naučné publikace,1,,0,,0,,0
2022,ita,6,,,kuchařské recepty,1,populárně-naučné publikace,1,,0,,0,,0
2022,ita,7,2,,průvodce,1,fotografické publikace,1,,0,,0,,0
2022,ita,7,4,,katalogy výstav,1,,0,,0,,0,,0
2022,ita,7,5,,studie,1,katalogy výstav,1,,0,,0,,0
2022,ita,7,7,,fotografické publikace,1,,0,,0,,0,,0
2022,ita,7,8,0,biografie,1,tematické katalogy,1,prameny,1,komentovaná vydání,1,,0
2022,ita,7,8,2,monografie,1,,0,,0,,0,,0
2022,ita,7,8,4,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,ita,7,8,,komentovaná vydání,2,monografie,1,biografie,1,tematické katalogy,1,prameny,1
2022,ita,7,,,katalogy výstav,2,fotografické publikace,2,komentovaná vydání,2,studie,1,monografie,1
2022,ita,8,0,,studie,1,sborníky,1,personální bibliografie,1,,0,,0
2022,ita,8,1,1,biografické příběhy,1,dvojjazyčná vydání,1,"jazykové učebnice, texty, příručky (A)",1,učebnice,1,"jazykové učebnice, texty, příručky (B)",1
2022,ita,8,1,,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,biografické příběhy,1,dvojjazyčná vydání,1,"jazykové učebnice, texty, příručky (A)",1
2022,ita,8,2,1,italské romány,7,italské příběhy,5,publikace pro děti,4,fantasy romány,2,italská poezie,2
2022,ita,8,2,,italské romány,7,italské příběhy,5,publikace pro děti,4,fantasy romány,2,italská poezie,2
2022,ita,8,,,italské romány,7,italské příběhy,5,publikace pro děti,4,fantasy romány,2,italská poezie,2
2022,ita,9,4,4,monografie,1,prameny,1,,0,,0,,0
2022,ita,9,4,,monografie,1,prameny,1,,0,,0,,0
2022,ita,9,,,monografie,1,prameny,1,,0,,0,,0
2022,jpn,7,7,,fotografické publikace,1,,0,,0,,0,,0
2022,jpn,7,,,fotografické publikace,1,,0,,0,,0,,0
2022,jpn,8,1,1,příručky,2,,0,,0,,0,,0
2022,jpn,8,1,,příručky,3,dvojjazyčné překladové slovníky,1,obrazové slovníky,1,,0,,0
2022,jpn,8,2,1,japonská poezie,1,antologie,1,studie,1,komentovaná vydání,1,,0
2022,jpn,8,2,,japonská poezie,1,antologie,1,studie,1,komentovaná vydání,1,,0
2022,jpn,8,,,příručky,3,japonská poezie,1,antologie,1,studie,1,komentovaná vydání,1
2022,kor,8,1,,příručky,1,,0,,0,,0,,0
2022,kor,8,,,příručky,1,,0,,0,,0,,0
2022,lat,0,2,7,monografie,1,retrospektivní bibliografie,1,katalogy,1,,0,,0
2022,lat,0,2,,monografie,1,retrospektivní bibliografie,1,katalogy,1,,0,,0
2022,lat,0,9,,katalogy,1,rejstříky,1,monografie,1,,0,,0
2022,lat,0,,,katalogy,2,monografie,2,rejstříky,1,retrospektivní bibliografie,1,,0
2022,lat,1,3,3,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,lat,1,3,,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,lat,1,4,,pojednání,1,studie,1,,0,,0,,0
2022,lat,1,7,,dvojjazyčné překladové slovníky,1,výkladové slovníky,1,,0,,0,,0
2022,lat,1,,,pojednání,2,dvojjazyčné překladové slovníky,1,výkladové slovníky,1,studie,1,komentovaná vydání,1
2022,lat,2,7,5,kázání,1,kritická vydání,1,dvojjazyčná vydání,1,,0,,0
2022,lat,2,7,7,kroniky,1,,0,,0,,0,,0
2022,lat,2,7,9,monografie,1,,0,,0,,0,,0
2022,lat,2,7,,kázání,2,kritická vydání,2,kroniky,1,dvojjazyčná vydání,1,monografie,1
2022,lat,2,,,kázání,2,kritická vydání,2,kroniky,1,dvojjazyčná vydání,1,monografie,1
2022,lat,3,4,7,učební texty,1,dokumenty,1,,0,,0,,0
2022,lat,3,4,,učební texty,1,dokumenty,1,terminologické slovníky,1,dvojjazyčné překladové slovníky,1,,0
2022,lat,3,,,učební texty,1,dokumenty,1,terminologické slovníky,1,dvojjazyčné překladové slovníky,1,,0
2022,lat,6,1,1,učebnice vysokých škol,1,přehledy,1,,0,,0,,0
2022,lat,6,1,6,jubilejní publikace,1,,0,,0,,0,,0
2022,lat,6,1,,jubilejní publikace,1,učebnice vysokých škol,1,přehledy,1,učební texty,1,,0
2022,lat,6,,,jubilejní publikace,1,učebnice vysokých škol,1,přehledy,1,učební texty,1,,0
2022,lat,7,2,,informační publikace,1,kolektivní monografie,1,,0,,0,,0
2022,lat,7,8,4,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,lat,7,8,,pojednání,1,komentovaná vydání,1,,0,,0,,0
2022,lat,7,,,informační publikace,1,kolektivní monografie,1,pojednání,1,komentovaná vydání,1,,0
2022,lat,8,1,1,učebnice vysokých škol,2,populárně-naučné publikace,1,výkladové slovníky,1,publikace pro děti,1,,0
2022,lat,8,1,,učebnice vysokých škol,2,populárně-naučné publikace,1,výkladové slovníky,1,publikace pro děti,1,,0
2022,lat,8,2,1,texty,2,české povídky,1,kolektivní monografie,1,kritická vydání,1,deníky,1
2022,lat,8,2,,texty,2,české povídky,1,kolektivní monografie,1,kritická vydání,1,deníky,1
2022,lat,8,,,učebnice vysokých škol,2,texty,2,české povídky,1,kolektivní monografie,1,kritická vydání,1
2022,lat,9,0,2,kolektivní monografie,1,katalogy výstav,1,,0,,0,,0
2022,lat,9,0,,kolektivní monografie,1,katalogy výstav,1,,0,,0,,0
2022,lat,9,4,3,komentovaná vydání,2,přehledy,1,dvojjazyčná vydání,1,studie,1,pojednání,1
2022,lat,9,4,4,monografie,1,prameny,1,,0,,0,,0
2022,lat,9,4,,komentovaná vydání,2,přehledy,1,dvojjazyčná vydání,1,monografie,1,prameny,1
2022,lat,9,,,komentovaná vydání,2,přehledy,1,dvojjazyčná vydání,1,monografie,1,prameny,1
2022,mac,8,1,1,učebnice vysokých škol,1,vícejazyčné překladové slovníky,1,"jazykové učebnice, texty, příručky (A)",1,"jazykové učebnice, texty, příručky (B)",1,,0
2022,mac,8,1,,učebnice vysokých škol,1,vícejazyčné překladové slovníky,1,"jazykové učebnice, texty, příručky (A)",1,"jazykové učebnice, texty, příručky (B)",1,,0
2022,mac,8,,,učebnice vysokých škol,1,vícejazyčné překladové slovníky,1,"jazykové učebnice, texty, příručky (A)",1,"jazykové učebnice, texty, příručky (B)",1,,0
2022,mon,0,9,,náboženské texty,1,reprodukce,1,dvojjazyčná vydání,1,kritická vydání,1,monografie,1
2022,mon,0,,,náboženské texty,1,reprodukce,1,dvojjazyčná vydání,1,kritická vydání,1,monografie,1
2022,mon,3,7,6,pracovní listy,2,metodické příručky,2,,0,,0,,0
2022,mon,3,7,,pracovní listy,2,metodické příručky,2,,0,,0,,0
2022,mon,3,,,pracovní listy,2,metodické příručky,2,,0,,0,,0
2022,mul,6,1,5,obrazové publikace,1,,0,,0,,0,,0
2022,mul,6,1,,obrazové publikace,1,,0,,0,,0,,0
2022,mul,6,,,obrazové publikace,1,,0,,0,,0,,0
2022,mul,8,2,1,česká poezie,1,výbory,1,vícejazyčná vydání,1,,0,,0
2022,mul,8,2,,česká poezie,1,výbory,1,vícejazyčná vydání,1,,0,,0
2022,mul,8,,,česká poezie,1,výbory,1,vícejazyčná vydání,1,,0,,0
2022,nor,3,7,8,projevy,1,sborníky,1,medailony,1,jubilejní publikace,1,,0
2022,nor,3,7,,projevy,1,sborníky,1,medailony,1,jubilejní publikace,1,,0
2022,nor,3,,,projevy,1,sborníky,1,medailony,1,jubilejní publikace,1,,0
2022,nor,7,8,0,biografie,1,,0,,0,,0,,0
2022,nor,7,8,,biografie,1,,0,,0,,0,,0
2022,nor,7,,,biografie,1,,0,,0,,0,,0
2022,nor,8,1,1,učebnice,1,,0,,0,,0,,0
2022,nor,8,1,,učebnice,1,,0,,0,,0,,0
2022,nor,8,,,učebnice,1,,0,,0,,0,,0
2022,pol,1,3,3,vykládací karty,11,příručky,11,,0,,0,,0
2022,pol,1,3,,vykládací karty,11,příručky,11,,0,,0,,0
2022,pol,1,5,9,vykládací karty,1,příručky,1,,0,,0,,0
2022,pol,1,5,,vykládací karty,1,příručky,1,,0,,0,,0
2022,pol,1,7,,citáty,1,,0,,0,,0,,0
2022,pol,1,,,vykládací karty,12,příručky,12,citáty,1,,0,,0
2022,pol,3,2,3,monografie,1,,0,,0,,0,,0
2022,pol,3,2,7,kolektivní monografie,1,prameny,1,dokumenty,1,komentovaná vydání,1,,0
2022,pol,3,2,,kolektivní monografie,1,prameny,1,dokumenty,1,komentovaná vydání,1,monografie,1
2022,pol,3,3,9,kolektivní monografie,1,,0,,0,,0,,0
2022,pol,3,3,,kolektivní monografie,1,,0,,0,,0,,0
2022,pol,3,4,1,autobiografické vzpomínky,1,komentovaná vydání,1,,0,,0,,0
2022,pol,3,4,9,sborníky konferencí,1,,0,,0,,0,,0
2022,pol,3,4,,autobiografické vzpomínky,1,komentovaná vydání,1,sborníky konferencí,1,,0,,0
2022,pol,3,5,1,interaktivní mluvící knihy,1,obrazové publikace,1,publikace pro děti,1,,0,,0
2022,pol,3,5,5,přehledy,1,autobiografické vzpomínky,1,sborníky konferencí,1,,0,,0
2022,pol,3,5,,přehledy,1,autobiografické vzpomínky,1,sborníky konferencí,1,interaktivní mluvící knihy,1,obrazové publikace,1
2022,pol,3,7,3,kroniky,1,jubilejní publikace,1,,0,,0,,0
2022,pol,3,7,,kolektivní monografie,1,sborníky,1,kroniky,1,jubilejní publikace,1,,0
2022,pol,3,,,kolektivní monografie,3,autobiografické vzpomínky,2,komentovaná vydání,2,sborníky konferencí,2,přehledy,1
2022,pol,5,1,,učebnice základních škol,1,pracovní sešity,1,,0,,0,,0
2022,pol,5,5,1,leporela,4,interaktivní mluvící knihy,4,publikace pro děti,4,obrazové publikace,3,sborníky konferencí,1
2022,pol,5,5,,leporela,4,interaktivní mluvící knihy,4,publikace pro děti,4,obrazové publikace,3,sborníky konferencí,1
2022,pol,5,,,leporela,4,interaktivní mluvící knihy,4,publikace pro děti,4,obrazové publikace,3,učebnice základních škol,1
2022,pol,6,1,1,učebnice základních škol,1,pracovní sešity,1,,0,,0,,0
2022,pol,6,1,4,vícejazyčné překladové slovníky,1,terminologické slovníky,1,,0,,0,,0
2022,pol,6,1,,vícejazyčné překladové slovníky,1,terminologické slovníky,1,učebnice základních škol,1,pracovní sešity,1,,0
2022,pol,6,2,2,průvodce,1,obrazové publikace,1,,0,,0,,0
2022,pol,6,2,8,kolektivní monografie,2,CD-ROM,1,,0,,0,,0
2022,pol,6,2,,kolektivní monografie,2,CD-ROM,1,průvodce,1,obrazové publikace,1,,0
2022,pol,6,4,0,průvodce,1,adresáře,1,,0,,0,,0
2022,pol,6,4,1,kuchařské recepty,2,interaktivní mluvící knihy,1,leporela,1,publikace pro děti,1,,0
2022,pol,6,4,,kuchařské recepty,2,interaktivní mluvící knihy,1,leporela,1,publikace pro děti,1,průvodce,1
